FL_DATE,MONTH,DAY_OF_WEEK,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,CANCELLATION_CODE,WEATHER_DELAY,NAS_DELAY,CARRIER_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DELAYED
6/14/2024 12:00:00 AM,6,5,535.0,AUS,SFO,37.0,50.0,0.0,,0.0,13.0,0.0,0.0,37.0,True
6/26/24 0:00,6,3,3836.0,PHX,BWI,28.0,19.0,0.0,,0.0,16.0,0.0,0.0,3.0,True
1/26/2024 12:00:00 AM,1,5,1402.0,DEN,BNA,14.0,21.0,0.0,,0.0,7.0,14.0,0.0,0.0,True
7/6/2024 0:00,7,6,2288.0,SLC,DAL,23.0,30.0,0.0,,0.0,7.0,3.0,0.0,20.0,True
3/10/2024 12:00:00 AM,3,7,707.0,DFW,ONT,110.0,80.0,0.0,,0.0,0.0,7.0,0.0,73.0,True
8/8/2024 0:00,8,4,499.0,DEN,BOS,8.0,19.0,0.0,,0.0,11.0,0.0,0.0,8.0,True
7/24/2024 0:00,7,3,1523.0,MYR,MSP,36.0,30.0,0.0,,0.0,0.0,0.0,0.0,30.0,True
7/22/2024 0:00,7,1,2692.0,BNA,CLT,,,1.0,B,,,,,,False
10/11/2024 0:00,10,5,3596.0,EWR,PIT,90.0,78.0,0.0,,0.0,0.0,10.0,0.0,68.0,True
6/12/24 0:00,6,3,2955.0,SEA,LAS,63.0,49.0,0.0,,0.0,0.0,49.0,0.0,0.0,True
11/16/24 0:00,11,6,4145.0,SEA,GEG,41.0,22.0,0.0,,0.0,0.0,22.0,0.0,0.0,True
10/26/2024 0:00,10,6,5467.0,CLT,CMH,11.0,25.0,0.0,,0.0,14.0,11.0,0.0,0.0,True
4/19/2024 12:00:00 AM,4,5,3438.0,ORD,ELP,-5.0,30.0,0.0,,0.0,30.0,0.0,0.0,0.0,True
7/8/2024 0:00,7,1,1198.0,MCO,MCI,84.0,93.0,0.0,,0.0,12.0,0.0,0.0,81.0,True
3/9/2024 12:00:00 AM,3,6,2855.0,MIA,OKC,211.0,247.0,0.0,,0.0,82.0,0.0,0.0,165.0,True
2/27/2024 12:00:00 AM,2,2,2270.0,OMA,DFW,-7.0,33.0,0.0,,0.0,33.0,0.0,0.0,0.0,True
10/1/2024 0:00,10,2,184.0,LAS,ORD,-1.0,17.0,0.0,,0.0,17.0,0.0,0.0,0.0,True
7/26/2024 0:00,7,5,307.0,CMH,ORD,64.0,51.0,0.0,,0.0,0.0,51.0,0.0,0.0,True
2/9/2024 12:00:00 AM,2,5,904.0,SEA,BZN,33.0,25.0,0.0,,0.0,0.0,6.0,0.0,19.0,True
1/12/2024 12:00:00 AM,1,5,80.0,SGF,LAS,26.0,143.0,0.0,,0.0,117.0,0.0,0.0,26.0,True
3/11/2024 12:00:00 AM,3,1,3305.0,SJU,JAX,40.0,25.0,0.0,,0.0,0.0,0.0,0.0,25.0,True
3/6/2024 12:00:00 AM,3,3,5392.0,TUS,SFO,46.0,60.0,0.0,,0.0,60.0,0.0,0.0,0.0,True
12/15/2024 12:00:00 AM,12,7,3648.0,ORD,GSO,-1.0,19.0,0.0,,0.0,19.0,0.0,0.0,0.0,True
2/9/2024 12:00:00 AM,2,5,576.0,FLL,CMH,23.0,27.0,0.0,,0.0,4.0,23.0,0.0,0.0,True
2/24/2024 12:00:00 AM,2,6,1180.0,FLL,PVD,-5.0,15.0,0.0,,0.0,15.0,0.0,0.0,0.0,True
1/31/2024 12:00:00 AM,1,3,3664.0,ORD,CMH,71.0,69.0,0.0,,0.0,0.0,56.0,0.0,13.0,True
12/2/2024 12:00:00 AM,12,1,3699.0,CLT,MIA,28.0,27.0,0.0,,0.0,0.0,6.0,0.0,21.0,True
7/23/2024 0:00,7,2,363.0,SFO,JFK,138.0,122.0,0.0,,0.0,0.0,122.0,0.0,0.0,True
4/20/2024 12:00:00 AM,4,6,768.0,CLT,OKC,52.0,66.0,0.0,,27.0,14.0,0.0,0.0,25.0,True
6/23/24 0:00,6,7,4840.0,ORF,MSP,1.0,34.0,0.0,,0.0,34.0,0.0,0.0,0.0,True
12/2/2024 12:00:00 AM,12,1,18.0,PHX,SNA,102.0,90.0,0.0,,0.0,0.0,90.0,0.0,0.0,True
11/4/24 0:00,11,1,3409.0,STS,SAN,105.0,93.0,0.0,,0.0,0.0,0.0,0.0,93.0,True
8/4/2024 0:00,8,7,4650.0,PHL,STL,82.0,47.0,0.0,,0.0,0.0,0.0,0.0,47.0,True
10/24/2024 0:00,10,4,1684.0,MCO,BDL,-9.0,17.0,0.0,,0.0,17.0,0.0,0.0,0.0,True
12/1/2024 12:00:00 AM,12,7,2292.0,TVC,DTW,-10.0,15.0,0.0,,0.0,15.0,0.0,0.0,0.0,True
7/12/2024 0:00,7,5,2658.0,ORD,OMA,224.0,205.0,0.0,,0.0,0.0,0.0,0.0,205.0,True
1/16/2024 12:00:00 AM,1,2,2431.0,HPN,MCO,42.0,44.0,0.0,,21.0,2.0,21.0,0.0,0.0,True
7/18/2024 0:00,7,4,335.0,DEN,GTF,24.0,16.0,0.0,,0.0,0.0,13.0,0.0,3.0,True
1/27/2024 12:00:00 AM,1,6,1511.0,DFW,GSO,14.0,15.0,0.0,,0.0,1.0,12.0,0.0,2.0,True
7/6/2024 0:00,7,6,2849.0,RDU,ORD,114.0,97.0,0.0,,0.0,0.0,97.0,0.0,0.0,True
12/27/2024 12:00:00 AM,12,5,3053.0,ATL,ECP,46.0,38.0,0.0,,0.0,0.0,38.0,0.0,0.0,True
6/5/2024 12:00:00 AM,6,3,431.0,BNA,CVG,39.0,35.0,0.0,,0.0,0.0,5.0,0.0,30.0,True
8/11/2024 0:00,8,7,1105.0,JFK,ORD,33.0,38.0,0.0,,0.0,5.0,3.0,0.0,30.0,True
10/31/2024 0:00,10,4,3811.0,DCA,ATL,108.0,96.0,0.0,,0.0,0.0,0.0,0.0,96.0,True
6/28/2024 12:00:00 AM,6,5,773.0,DFW,AUS,31.0,29.0,0.0,,0.0,0.0,1.0,0.0,28.0,True
10/10/2024 0:00,10,4,3877.0,LAS,PHX,50.0,42.0,0.0,,0.0,0.0,15.0,0.0,27.0,True
12/14/2024 12:00:00 AM,12,6,349.0,LAX,EWR,50.0,54.0,0.0,,0.0,4.0,28.0,0.0,22.0,True
8/18/2024 0:00,8,7,5613.0,LGA,JAX,7.0,,1.0,C,,,,,,False
8/9/2024 0:00,8,5,798.0,SEA,LAS,3.0,43.0,0.0,,0.0,43.0,0.0,0.0,0.0,True
1/29/2024 12:00:00 AM,1,1,2976.0,AUS,ATL,48.0,37.0,0.0,,0.0,0.0,37.0,0.0,0.0,True
3/25/2024 12:00:00 AM,3,1,3683.0,MCI,MSY,16.0,23.0,0.0,,0.0,7.0,0.0,0.0,16.0,True
1/15/2024 12:00:00 AM,1,1,2731.0,BOS,MIA,51.0,47.0,0.0,,0.0,0.0,47.0,0.0,0.0,True
7/11/2024 0:00,7,4,2986.0,FLL,MSY,39.0,48.0,0.0,,20.0,9.0,0.0,0.0,19.0,True
8/20/2024 0:00,8,2,2145.0,BOS,DCA,25.0,21.0,0.0,,0.0,3.0,0.0,0.0,18.0,True
10/31/2024 0:00,10,4,1505.0,DFW,IND,26.0,19.0,0.0,,0.0,0.0,0.0,0.0,19.0,True
3/8/2024 12:00:00 AM,3,5,2950.0,SAN,PHX,15.0,16.0,0.0,,0.0,1.0,0.0,0.0,15.0,True
6/29/2024 12:00:00 AM,6,6,713.0,EWR,PIT,-9.0,41.0,0.0,,0.0,41.0,0.0,0.0,0.0,True
6/3/2024 12:00:00 AM,6,1,3449.0,BLI,SEA,33.0,37.0,0.0,,0.0,4.0,0.0,0.0,33.0,True
8/15/2024 0:00,8,4,463.0,SFO,ATL,29.0,20.0,0.0,,0.0,0.0,0.0,0.0,20.0,True
6/13/24 0:00,6,4,2186.0,DFW,MCO,0.0,16.0,0.0,,0.0,16.0,0.0,0.0,0.0,True
11/30/24 0:00,11,6,1287.0,PVD,PBI,56.0,69.0,0.0,,0.0,69.0,0.0,0.0,0.0,True
8/26/2024 0:00,8,1,1310.0,ORD,BNA,64.0,48.0,0.0,,0.0,0.0,2.0,0.0,46.0,True
7/10/2024 0:00,7,3,4638.0,ORD,COS,99.0,90.0,0.0,,0.0,0.0,0.0,0.0,90.0,True
7/25/2024 0:00,7,4,5311.0,CLT,BHM,68.0,72.0,0.0,,0.0,4.0,3.0,0.0,65.0,True
3/3/2024 12:00:00 AM,3,7,1133.0,MCO,SJU,16.0,36.0,0.0,,0.0,20.0,15.0,0.0,1.0,True
3/22/2024 12:00:00 AM,3,5,371.0,LGA,FLL,163.0,144.0,0.0,,0.0,18.0,0.0,0.0,126.0,True
8/19/2024 0:00,8,1,2324.0,MCO,DCA,-3.0,23.0,0.0,,0.0,23.0,0.0,0.0,0.0,True
6/3/24 0:00,6,1,4894.0,LAX,XNA,-6.0,28.0,0.0,,0.0,0.0,28.0,0.0,0.0,True
3/23/2024 12:00:00 AM,3,6,2918.0,ORD,DFW,65.0,44.0,0.0,,0.0,42.0,2.0,0.0,0.0,True
11/1/24 0:00,11,5,2033.0,EWR,MSY,29.0,26.0,0.0,,0.0,0.0,26.0,0.0,0.0,True
8/21/2024 0:00,8,3,1243.0,EWR,PBI,-3.0,17.0,0.0,,0.0,17.0,0.0,0.0,0.0,True
3/24/2024 12:00:00 AM,3,7,840.0,BHM,DAL,47.0,47.0,0.0,,0.0,0.0,34.0,0.0,13.0,True
7/5/2024 0:00,7,5,362.0,MSP,ORD,-7.0,20.0,0.0,,0.0,20.0,0.0,0.0,0.0,True
3/27/2024 12:00:00 AM,3,3,2920.0,ORD,TPA,-6.0,23.0,0.0,,0.0,23.0,0.0,0.0,0.0,True
10/28/2024 0:00,10,1,957.0,OAK,LAX,122.0,108.0,0.0,,0.0,0.0,0.0,0.0,108.0,True
2/10/2024 12:00:00 AM,2,6,2339.0,PHL,TPA,35.0,55.0,0.0,,0.0,20.0,35.0,0.0,0.0,True
8/14/2024 0:00,8,3,2027.0,ORD,SLC,-8.0,19.0,0.0,,0.0,19.0,0.0,0.0,0.0,True
6/20/2024 12:00:00 AM,6,4,533.0,SFO,ATL,23.0,16.0,0.0,,0.0,0.0,0.0,0.0,16.0,True
8/5/2024 0:00,8,1,1235.0,ATL,BWI,8.0,16.0,0.0,,0.0,8.0,3.0,0.0,5.0,True
8/12/2024 0:00,8,1,3355.0,BUR,SFO,52.0,36.0,0.0,,0.0,36.0,0.0,0.0,0.0,True
10/1/2024 0:00,10,2,477.0,EWR,SEA,7.0,35.0,0.0,,0.0,28.0,7.0,0.0,0.0,True
11/11/24 0:00,11,1,62.0,PBI,LGA,16.0,33.0,0.0,,0.0,17.0,16.0,0.0,0.0,True
1/1/2024 12:00:00 AM,1,1,3664.0,ORD,CMH,3.0,21.0,0.0,,3.0,18.0,0.0,0.0,0.0,True
2/22/2024 12:00:00 AM,2,4,511.0,RSW,ORD,-1.0,32.0,0.0,,0.0,32.0,0.0,0.0,0.0,True
6/1/24 0:00,6,6,2703.0,CHS,DAL,7.0,40.0,0.0,,0.0,33.0,1.0,0.0,6.0,True
8/2/2024 0:00,8,5,3704.0,PIT,EWR,,,1.0,B,,,,,,False
3/13/2024 12:00:00 AM,3,3,4117.0,DAL,MAF,52.0,41.0,0.0,,0.0,0.0,0.0,0.0,41.0,True
6/25/24 0:00,6,2,1063.0,ATL,MDW,117.0,202.0,0.0,,0.0,202.0,0.0,0.0,0.0,True
10/27/2024 0:00,10,7,3921.0,MHT,ORD,21.0,25.0,0.0,,0.0,4.0,0.0,0.0,21.0,True
11/5/24 0:00,11,2,2215.0,MIA,IAH,52.0,38.0,0.0,,0.0,0.0,0.0,0.0,38.0,True
6/23/2024 12:00:00 AM,6,7,2599.0,LAS,SMF,61.0,61.0,0.0,,0.0,0.0,4.0,0.0,57.0,True
3/31/2024 12:00:00 AM,3,7,804.0,MSP,SEA,23.0,52.0,0.0,,0.0,29.0,0.0,0.0,23.0,True
6/12/2024 12:00:00 AM,6,3,2720.0,ATL,SJU,315.0,299.0,0.0,,0.0,299.0,0.0,0.0,0.0,True
1/23/2024 12:00:00 AM,1,2,2204.0,ORD,TPA,107.0,109.0,0.0,,0.0,2.0,0.0,0.0,107.0,True
7/27/2024 0:00,7,6,6188.0,LCH,DFW,280.0,266.0,0.0,,0.0,0.0,266.0,0.0,0.0,True
7/21/2024 0:00,7,7,1372.0,ATL,MCO,229.0,258.0,0.0,,0.0,29.0,54.0,0.0,175.0,True
1/25/2024 12:00:00 AM,1,4,1051.0,SNA,SLC,39.0,29.0,0.0,,0.0,0.0,7.0,0.0,22.0,True
1/24/2024 12:00:00 AM,1,3,2555.0,ATL,GPT,,,1.0,B,,,,,,False
6/23/24 0:00,6,7,3450.0,HOU,LGA,196.0,196.0,0.0,,0.0,196.0,0.0,0.0,0.0,True
4/3/2024 12:00:00 AM,4,3,1120.0,DTW,JFK,289.0,285.0,0.0,,0.0,195.0,0.0,0.0,90.0,True
10/7/2024 0:00,10,1,121.0,BNA,FLL,45.0,38.0,0.0,,0.0,0.0,0.0,0.0,38.0,True
7/21/2024 0:00,7,7,4031.0,SEA,ONT,9.0,18.0,0.0,,0.0,9.0,9.0,0.0,0.0,True
10/8/2024 0:00,10,2,4400.0,RDU,TPA,,,1.0,B,,,,,,False
7/15/2024 0:00,7,1,3788.0,DFW,RAP,19.0,30.0,0.0,,0.0,11.0,19.0,0.0,0.0,True
3/1/2024 12:00:00 AM,3,5,1013.0,DEN,LAX,-5.0,19.0,0.0,,0.0,19.0,0.0,0.0,0.0,True
11/19/24 0:00,11,2,620.0,DEN,SEA,-7.0,26.0,0.0,,0.0,26.0,0.0,0.0,0.0,True
10/26/2024 0:00,10,6,6111.0,BWI,GSP,40.0,20.0,0.0,,0.0,0.0,20.0,0.0,0.0,True
10/4/2024 0:00,10,5,1326.0,SAN,LAS,12.0,40.0,0.0,,0.0,28.0,0.0,0.0,12.0,True
6/21/24 0:00,6,5,4668.0,DEN,TUL,16.0,30.0,0.0,,0.0,30.0,0.0,0.0,0.0,True
6/8/2024 12:00:00 AM,6,6,2638.0,SFO,PHX,30.0,25.0,0.0,,0.0,0.0,0.0,0.0,25.0,True
6/17/2024 12:00:00 AM,6,1,1080.0,FLL,DCA,133.0,121.0,0.0,,0.0,0.0,16.0,0.0,105.0,True
11/27/24 0:00,11,3,2792.0,ORD,MCO,163.0,160.0,0.0,,0.0,0.0,160.0,0.0,0.0,True
6/18/24 0:00,6,2,404.0,SEA,DTW,17.0,24.0,0.0,,0.0,7.0,1.0,0.0,16.0,True
1/15/2024 12:00:00 AM,1,1,904.0,SEA,BZN,70.0,67.0,0.0,,0.0,0.0,0.0,0.0,67.0,True
3/9/2024 12:00:00 AM,3,6,6095.0,DAL,DCA,36.0,17.0,0.0,,0.0,0.0,0.0,0.0,17.0,True
1/10/2024 12:00:00 AM,1,3,2570.0,MCO,IND,48.0,56.0,0.0,,0.0,8.0,0.0,0.0,48.0,True
8/3/2024 0:00,8,6,3198.0,SMF,LAX,40.0,32.0,0.0,,0.0,0.0,30.0,0.0,2.0,True
3/9/2024 12:00:00 AM,3,6,711.0,MCO,DTW,37.0,20.0,0.0,,0.0,0.0,20.0,0.0,0.0,True
2/4/2024 12:00:00 AM,2,7,2130.0,LAX,MIA,191.0,189.0,0.0,,0.0,0.0,189.0,0.0,0.0,True
6/28/24 0:00,6,5,1131.0,MKE,DEN,74.0,85.0,0.0,,0.0,11.0,74.0,0.0,0.0,True
7/19/2024 0:00,7,5,2965.0,BWI,DTW,,,1.0,A,,,,,,False
8/5/2024 0:00,8,1,1482.0,ORD,MSP,148.0,170.0,0.0,,0.0,22.0,5.0,0.0,143.0,True
4/1/2024 12:00:00 AM,4,1,2466.0,PHX,SNA,166.0,160.0,0.0,,0.0,0.0,0.0,0.0,160.0,True
8/25/2024 0:00,8,7,1475.0,BWI,DFW,28.0,15.0,0.0,,0.0,0.0,0.0,0.0,15.0,True
11/8/24 0:00,11,5,343.0,ORD,SFO,,,1.0,A,,,,,,False
7/31/2024 0:00,7,3,4460.0,STL,MCI,91.0,89.0,0.0,,0.0,47.0,0.0,0.0,42.0,True
10/13/2024 0:00,10,7,762.0,BTV,DCA,15.0,24.0,0.0,,0.0,9.0,15.0,0.0,0.0,True
8/19/2024 0:00,8,1,449.0,CLT,DFW,21.0,22.0,0.0,,0.0,1.0,6.0,0.0,15.0,True
4/18/2024 12:00:00 AM,4,4,1808.0,PBI,EWR,9.0,29.0,0.0,,0.0,29.0,0.0,0.0,0.0,True
10/13/2024 0:00,10,7,2055.0,ORD,CLT,33.0,23.0,0.0,,0.0,0.0,6.0,0.0,17.0,True
12/28/2024 12:00:00 AM,12,6,4451.0,IND,RSW,48.0,56.0,0.0,,0.0,8.0,12.0,0.0,36.0,True
6/2/24 0:00,6,7,2205.0,DEN,RDU,27.0,21.0,0.0,,0.0,0.0,10.0,0.0,11.0,True
11/30/24 0:00,11,6,3362.0,ORD,SGF,58.0,26.0,0.0,,0.0,0.0,0.0,0.0,26.0,True
7/7/2024 0:00,7,7,3756.0,SJC,PSP,38.0,25.0,0.0,,0.0,0.0,0.0,0.0,25.0,True
6/29/24 0:00,6,6,806.0,JFK,LAS,3.0,21.0,0.0,,0.0,21.0,0.0,0.0,0.0,True
10/2/2024 0:00,10,3,2485.0,PBI,CLT,26.0,32.0,0.0,,0.0,6.0,26.0,0.0,0.0,True
12/20/2024 12:00:00 AM,12,5,464.0,CLT,BOS,122.0,,1.0,B,,,,,,False
1/14/2024 12:00:00 AM,1,7,1817.0,LAS,BNA,51.0,33.0,0.0,,0.0,0.0,33.0,0.0,0.0,True
7/21/2024 0:00,7,7,2295.0,MSP,FAR,,,1.0,A,,,,,,False
8/31/2024 0:00,8,6,319.0,ATL,LAX,29.0,24.0,0.0,,0.0,0.0,24.0,0.0,0.0,True
6/12/2024 12:00:00 AM,6,3,1559.0,LAX,SFO,190.0,182.0,0.0,,0.0,0.0,0.0,0.0,182.0,True
7/21/2024 0:00,7,7,2476.0,MRY,PHX,,,1.0,B,,,,,,False
8/3/2024 0:00,8,6,4974.0,HPN,ATL,376.0,373.0,0.0,,0.0,0.0,0.0,0.0,373.0,True
6/23/2024 12:00:00 AM,6,7,3689.0,DFW,OKC,48.0,38.0,0.0,,0.0,0.0,0.0,0.0,38.0,True
10/25/2024 0:00,10,5,581.0,DAL,SAN,64.0,78.0,0.0,,0.0,78.0,0.0,0.0,0.0,True
8/4/2024 0:00,8,7,1223.0,BOS,BNA,78.0,74.0,0.0,,0.0,0.0,19.0,0.0,55.0,True
6/24/24 0:00,6,1,1053.0,ELP,DFW,23.0,25.0,0.0,,0.0,2.0,0.0,0.0,23.0,True
6/3/24 0:00,6,1,958.0,CHS,CLT,158.0,162.0,0.0,,0.0,4.0,0.0,0.0,158.0,True
1/6/2024 12:00:00 AM,1,6,577.0,BNA,SAN,28.0,26.0,0.0,,0.0,0.0,17.0,0.0,9.0,True
7/21/2024 0:00,7,7,925.0,ANC,SEA,92.0,106.0,0.0,,0.0,14.0,39.0,0.0,53.0,True
11/17/24 0:00,11,7,517.0,ATL,SFO,44.0,32.0,0.0,,0.0,32.0,0.0,0.0,0.0,True
1/14/2024 12:00:00 AM,1,7,1580.0,BOS,MCO,-1.0,24.0,0.0,,0.0,24.0,0.0,0.0,0.0,True
4/14/2024 12:00:00 AM,4,7,218.0,JFK,BOS,49.0,45.0,0.0,,0.0,45.0,0.0,0.0,0.0,True
11/27/24 0:00,11,3,927.0,DEN,MCI,29.0,17.0,0.0,,0.0,0.0,3.0,0.0,14.0,True
8/3/2024 0:00,8,6,3311.0,AVL,DFW,63.0,57.0,0.0,,0.0,0.0,57.0,0.0,0.0,True
3/7/2024 12:00:00 AM,3,4,4741.0,ORD,OKC,-1.0,21.0,0.0,,0.0,21.0,0.0,0.0,0.0,True
1/16/2024 12:00:00 AM,1,2,2267.0,DFW,MCI,598.0,589.0,0.0,,0.0,0.0,589.0,0.0,0.0,True
1/22/2024 12:00:00 AM,1,1,2083.0,AUS,PHX,78.0,74.0,0.0,,0.0,74.0,0.0,0.0,0.0,True
4/12/2024 12:00:00 AM,4,5,130.0,LAX,SFO,59.0,124.0,0.0,,0.0,124.0,0.0,0.0,0.0,True
7/18/2024 0:00,7,4,5361.0,ORD,AVL,-7.0,53.0,0.0,,0.0,0.0,53.0,0.0,0.0,True
1/9/2024 12:00:00 AM,1,2,703.0,CLT,BUF,85.0,74.0,0.0,,41.0,0.0,0.0,0.0,33.0,True
8/29/2024 0:00,8,4,4930.0,MKE,MSP,26.0,36.0,0.0,,0.0,27.0,0.0,0.0,9.0,True
6/17/24 0:00,6,1,1256.0,SJU,TPA,36.0,40.0,0.0,,8.0,4.0,0.0,0.0,28.0,True
6/6/24 0:00,6,4,2526.0,ATL,ORF,17.0,27.0,0.0,,0.0,10.0,17.0,0.0,0.0,True
2/3/2024 12:00:00 AM,2,6,2088.0,CLT,JFK,43.0,33.0,0.0,,0.0,0.0,0.0,0.0,33.0,True
7/23/2024 0:00,7,2,1024.0,ANC,SEA,68.0,111.0,0.0,,0.0,43.0,68.0,0.0,0.0,True
6/17/24 0:00,6,1,4523.0,LGA,MSP,-7.0,15.0,0.0,,0.0,15.0,0.0,0.0,0.0,True
12/21/2024 12:00:00 AM,12,6,2883.0,LAS,HOU,48.0,41.0,0.0,,0.0,0.0,41.0,0.0,0.0,True
10/13/2024 0:00,10,7,1577.0,AUS,ORD,25.0,15.0,0.0,,0.0,0.0,15.0,0.0,0.0,True
4/11/2024 12:00:00 AM,4,4,425.0,DEN,MCO,,,1.0,C,,,,,,False
11/27/24 0:00,11,3,289.0,JFK,SAN,-13.0,28.0,0.0,,0.0,28.0,0.0,0.0,0.0,True
1/16/2024 12:00:00 AM,1,2,400.0,DFW,SLC,27.0,31.0,0.0,,0.0,4.0,4.0,0.0,23.0,True
10/10/2024 0:00,10,4,4728.0,MCO,PHL,,,1.0,B,,,,,,False
10/18/2024 0:00,10,5,861.0,BOS,SJU,8.0,15.0,0.0,,0.0,7.0,8.0,0.0,0.0,True
6/9/2024 12:00:00 AM,6,7,3395.0,ORD,MSP,-1.0,32.0,0.0,,0.0,32.0,0.0,0.0,0.0,True
7/2/2024 0:00,7,2,383.0,JFK,MCO,226.0,205.0,0.0,,0.0,0.0,132.0,0.0,73.0,True
6/27/24 0:00,6,4,3739.0,JFK,BNA,175.0,164.0,0.0,,0.0,164.0,0.0,0.0,0.0,True
8/6/2024 0:00,8,2,430.0,CLT,CVG,28.0,24.0,0.0,,0.0,0.0,24.0,0.0,0.0,True
7/24/2024 0:00,7,3,661.0,MEM,HOU,14.0,30.0,0.0,,0.0,16.0,14.0,0.0,0.0,True
11/15/24 0:00,11,5,2935.0,TPA,BWI,40.0,34.0,0.0,,0.0,0.0,34.0,0.0,0.0,True
11/26/24 0:00,11,2,3771.0,MCO,ISP,61.0,49.0,0.0,,0.0,0.0,49.0,0.0,0.0,True
12/26/2024 12:00:00 AM,12,4,1251.0,JAC,ORD,81.0,130.0,0.0,,0.0,49.0,8.0,0.0,73.0,True
12/2/2024 12:00:00 AM,12,1,2640.0,LAX,SEA,93.0,71.0,0.0,,0.0,0.0,71.0,0.0,0.0,True
1/17/2024 12:00:00 AM,1,3,363.0,HNL,LIH,56.0,62.0,0.0,,6.0,0.0,7.0,0.0,49.0,True
1/14/2024 12:00:00 AM,1,7,2286.0,LAS,TUL,76.0,71.0,0.0,,0.0,0.0,35.0,0.0,36.0,True
10/27/2024 0:00,10,7,3143.0,ATL,LEX,28.0,17.0,0.0,,0.0,0.0,17.0,0.0,0.0,True
12/4/2024 12:00:00 AM,12,3,1223.0,DFW,MIA,97.0,87.0,0.0,,0.0,0.0,87.0,0.0,0.0,True
11/6/24 0:00,11,3,4771.0,ATL,CVG,58.0,54.0,0.0,,0.0,0.0,0.0,0.0,54.0,True
8/1/2024 0:00,8,4,3373.0,BLI,SEA,23.0,37.0,0.0,,0.0,14.0,0.0,0.0,23.0,True
1/30/2024 12:00:00 AM,1,2,1571.0,STL,ATL,32.0,29.0,0.0,,0.0,0.0,0.0,0.0,29.0,True
10/17/2024 0:00,10,4,1315.0,LAS,ATL,74.0,69.0,0.0,,0.0,23.0,46.0,0.0,0.0,True
6/23/24 0:00,6,7,713.0,JFK,LAX,10.0,23.0,0.0,,0.0,13.0,10.0,0.0,0.0,True
12/21/2024 12:00:00 AM,12,6,5331.0,MSP,MSN,50.0,38.0,0.0,,0.0,0.0,12.0,0.0,26.0,True
12/16/2024 12:00:00 AM,12,1,839.0,SEA,LIH,55.0,51.0,0.0,,0.0,0.0,22.0,0.0,29.0,True
11/23/24 0:00,11,6,1087.0,ONT,SEA,55.0,42.0,0.0,,0.0,0.0,0.0,0.0,42.0,True
7/1/2024 0:00,7,1,767.0,ORD,DEN,39.0,41.0,0.0,,0.0,2.0,29.0,0.0,10.0,True
6/24/2024 12:00:00 AM,6,1,1649.0,MIA,DFW,163.0,191.0,0.0,,144.0,28.0,0.0,0.0,19.0,True
10/10/2024 0:00,10,4,649.0,DAL,LAX,32.0,17.0,0.0,,0.0,0.0,3.0,0.0,14.0,True
4/20/2024 12:00:00 AM,4,6,271.0,DEN,SAT,4.0,30.0,0.0,,0.0,30.0,0.0,0.0,0.0,True
2/5/2024 12:00:00 AM,2,1,2292.0,AUS,JFK,-3.0,18.0,0.0,,0.0,18.0,0.0,0.0,0.0,True
3/22/2024 12:00:00 AM,3,5,834.0,HNL,PDX,236.0,258.0,0.0,,0.0,22.0,15.0,0.0,221.0,True
7/8/2024 0:00,7,1,473.0,CLT,DEN,104.0,96.0,0.0,,0.0,0.0,23.0,0.0,73.0,True
10/10/2024 0:00,10,4,3793.0,RDU,BWI,24.0,16.0,0.0,,0.0,0.0,2.0,0.0,14.0,True
12/17/2024 12:00:00 AM,12,2,824.0,LAS,ATL,39.0,22.0,0.0,,0.0,0.0,22.0,0.0,0.0,True
8/31/2024 0:00,8,6,3827.0,MSP,BIS,68.0,56.0,0.0,,0.0,0.0,56.0,0.0,0.0,True
11/6/24 0:00,11,3,2215.0,MIA,IAH,7.0,34.0,0.0,,0.0,27.0,7.0,0.0,0.0,True
7/12/2024 0:00,7,5,4904.0,LGA,DSM,288.0,264.0,0.0,,0.0,0.0,130.0,0.0,134.0,True
6/27/2024 12:00:00 AM,6,4,2329.0,ORF,ATL,55.0,39.0,0.0,,0.0,0.0,4.0,0.0,35.0,True
6/26/24 0:00,6,3,710.0,LGA,DEN,224.0,246.0,0.0,,224.0,22.0,0.0,0.0,0.0,True
1/23/2024 12:00:00 AM,1,2,1390.0,DFW,FLL,-5.0,19.0,0.0,,0.0,19.0,0.0,0.0,0.0,True
12/22/2024 12:00:00 AM,12,7,4145.0,SEA,GEG,43.0,32.0,0.0,,0.0,0.0,32.0,0.0,0.0,True
10/27/2024 0:00,10,7,1894.0,RDU,CLT,79.0,66.0,0.0,,0.0,0.0,2.0,0.0,64.0,True
2/8/2024 12:00:00 AM,2,4,4649.0,ORD,SDF,92.0,84.0,0.0,,0.0,0.0,0.0,0.0,84.0,True
6/9/24 0:00,6,7,1130.0,ATL,MCI,28.0,32.0,0.0,,28.0,4.0,0.0,0.0,0.0,True
12/4/2024 12:00:00 AM,12,3,5832.0,BOS,MCI,19.0,26.0,0.0,,0.0,7.0,19.0,0.0,0.0,True
10/3/2024 0:00,10,4,1306.0,CLE,EWR,47.0,28.0,0.0,,0.0,0.0,28.0,0.0,0.0,True
3/17/2024 12:00:00 AM,3,7,4445.0,BNA,ATL,30.0,22.0,0.0,,0.0,0.0,0.0,0.0,22.0,True
